S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,Room_Occupancy_Count
0.347222222,0.176470588,0.331360947,0.654320988,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.418177241,0
0.909722222,0.28,0.816568047,0.888888889,0.909090909,0.926356589,0.642857143,0.148648649,0.010471204,0.005882353,0.011019284,0.008955224,0.545945946,0.473564955,3
0.173611111,0.103529412,0.112426036,0.345679012,0,0,0,0,0.002617801,0,0.005509642,0.017910448,0.010810811,0.412134945,0
0.256944444,0.131764706,0.224852071,0.271604938,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0,0.412134945,0
0.604166667,0.207058824,0.443786982,0.734567901,0.963636364,0.965116279,0.285714286,0.810810811,0.259162304,1,0.126721763,0.11641791,0.048648649,0.436555891,2
0.736111111,0.338823529,0.704142012,0.771604938,0,0,0,0,0.002617801,0.002941176,0.005509642,0.005970149,0.697297297,0.238922457,0
0.215277778,0.117647059,0.112426036,0.425925926,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.777777778,0.484705882,0.627218935,0.845679012,0.715151515,0.085271318,0.117857143,0.310810811,0.031413613,0.002941176,0.008264463,0.005970149,0.140540541,0.471802618,1
0.777777778,0.235294118,0.627218935,0.845679012,0.703030303,0.100775194,0.15,0.324324324,0.007853403,0.002941176,0.005509642,0.002985075,0.291891892,0.462487412,1
0.305555556,0.148235294,0.295857988,0.345679012,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.016216216,0.39652568,0
0.430555556,0.131764706,0.372781065,0.617283951,0.751515152,0.147286822,0.257142857,0.689189189,0.136125654,0.076470588,0.03030303,0.017910448,0.027027027,0.424219537,1
0.777777778,0.235294118,0.627218935,0.845679012,0.721212121,0.112403101,0.189285714,0.432432432,0.007853403,0.005882353,0.022038567,0.002985075,0.27027027,0.444360524,1
0.347222222,0.162352941,0.408284024,0.654320988,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.005405405,0.408610272,0
0.652777778,0.265882353,0.704142012,0.845679012,0.721212121,0.135658915,0.260714286,0.621621622,0.005235602,0.002941176,0.002754821,0.008955224,0.264864865,0.24572004,1
0.951388889,0.543529412,0.887573964,0.888888889,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.967567568,0.518630413,0
0.347222222,0.117647059,0.331360947,0.580246914,0.745454545,0.139534884,0.232142857,0.621621622,0.005235602,0.002941176,0.008264463,0.002985075,0.016216216,0.412134945,1
0.736111111,0.501176471,0.556213018,0.845679012,0.981818182,0.965116279,0.3,0.864864865,0.117801047,0.279411765,0.063360882,0.080597015,0.248648649,0.617824773,2
0.083333333,0.089411765,0.112426036,0.191358025,0.036363636,0.023255814,0.114285714,0.283783784,0.005235602,0.005882353,0.005509642,0.017910448,0.005405405,0.412134945,0
0.777777778,0.529411765,0.887573964,0.845679012,1,0.984496124,0.982142857,0.945945946,0.201570681,0.067647059,0.159779614,0.026865672,0.610810811,0.513846928,3
0.694444444,0.352941176,0.775147929,0.654320988,0.860606061,0.879844961,0.021428571,0.094594595,0.005235602,0.05,0.011019284,0.011940299,0.52972973,0.455941591,2
0.868055556,0.294117647,0.775147929,0.808641975,0.909090909,0.926356589,0.664285714,0.162162162,0.201570681,0.126470588,0.685950413,0.140298507,0.47027027,0.632678751,3
0.909722222,0.367058824,0.852071006,0.888888889,0.909090909,0.906976744,0.660714286,0.135135135,0.057591623,0.126470588,0.123966942,0.017910448,0.697297297,0.545065458,3
0.131944444,0.089411765,0.183431953,0.5,0.072727273,0.054263566,0.192857143,0.527027027,0.005235602,0.002941176,0.005509642,0.017910448,0.010810811,0.412134945,0
0.173611111,0.117647059,0.112426036,0.382716049,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.347222222,0.162352941,0.331360947,0.580246914,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.413897281,0
0.5625,0.249411765,0.556213018,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.4,0.304884189,0
0.951388889,0.383529412,0.887573964,0.845679012,0.896969697,0.906976744,0.635714286,0.135135135,0.020942408,0.023529412,0.033057851,0.005970149,0.718918919,0.598439073,3
0.736111111,0.338823529,0.73964497,0.771604938,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.713513514,0.200906344,0
0.173611111,0.103529412,0.076923077,0.308641975,0,0,0,0,0.005235602,0.002941176,0.002754821,0.011940299,0.010810811,0.412134945,0
0.131944444,0.089411765,0.147928994,0.462962963,0.066666667,0.050387597,0.189285714,0.5,0.005235602,0.002941176,0.005509642,0.017910448,0.010810811,0.412134945,0
0.215277778,0.117647059,0.147928994,0.382716049,0,0,0,0,0.005235602,0.002941176,0.002754821,0.014925373,0.010810811,0.412134945,0
0.131944444,0.089411765,0.147928994,0.425925926,0.060606061,0.042635659,0.178571429,0.472972973,0.005235602,0.005882353,0.005509642,0.002985075,0.016216216,0.421198389,0
0.5625,0.308235294,0.704142012,0.537037037,0.036363636,0.027131783,0.132142857,0.310810811,0.073298429,0.188235294,0.049586777,0.014925373,0.227027027,0.619838872,3
0.826388889,0.265882353,0.668639053,0.845679012,0.715151515,0.093023256,0.685714286,0.189189189,0.138743455,0.097058824,0.47107438,0.128358209,0.308108108,0.560171198,2
0.083333333,0.072941176,0.112426036,0.382716049,0.054545455,0.03875969,0.160714286,0.391891892,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.416666667,0
0.256944444,0.148235294,0.26035503,0.271604938,0,0,0,0,0.005235602,0,0.002754821,0.011940299,0.005405405,0.409617321,0
0.347222222,0.162352941,0.408284024,0.654320988,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.413897281,0
0.909722222,0.367058824,0.816568047,0.888888889,0.909090909,0.910852713,0.664285714,0.135135135,0.02617801,0.085294118,0.016528926,0.008955224,0.735135135,0.540030211,3
0.479166667,0.207058824,0.479289941,0.462962963,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.275675676,0.330312185,0
0.868055556,0.265882353,0.704142012,0.845679012,0.709090909,0.089147287,0.678571429,0.162162162,0.123036649,0.044117647,0.143250689,0.08358209,0.367567568,0.588872105,2
0.652777778,0.515294118,0.591715976,0.808641975,0.084848485,0.054263566,0.25,0.689189189,0.010471204,0.014705882,0.013774105,0.005970149,0.2,0.145266868,0
0.131944444,0.089411765,0.112426036,0.425925926,0.054545455,0.03875969,0.160714286,0.405405405,0.005235602,0.002941176,0.008264463,0.002985075,0.010810811,0.405337362,0
0.305555556,0.148235294,0.26035503,0.462962963,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.021621622,0.40735146,0
0.868055556,0.265882353,0.816568047,0.888888889,0.903030303,0.918604651,0.639285714,0.148648649,0.052356021,0.073529412,0.242424242,0.050746269,0.540540541,0.469284995,3
0.604166667,0.308235294,0.704142012,0.537037037,0.03030303,0.019379845,0.075,0.256756757,0.023560209,0.020588235,0.013774105,0.011940299,0.302702703,0.587613293,3
0.131944444,0.072941176,0.076923077,0.271604938,0.036363636,0.023255814,0.114285714,0.297297297,0.018324607,0.005882353,0.016528926,0.014925373,0.005405405,0.412134945,0
0.215277778,0.117647059,0.147928994,0.425925926,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0.010810811,0.412134945,0
0.951388889,0.543529412,0.923076923,0.845679012,0,0,0,0,0.002617801,0.002941176,0.008264463,0.002985075,0.978378378,0.508811682,0
0.868055556,0.249411765,0.668639053,0.845679012,0.715151515,0.089147287,0.678571429,0.175675676,0.298429319,0.129411765,0.49862259,0.128358209,0.335135135,0.604733132,2
0.305555556,0.148235294,0.224852071,0.5,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.021621622,0.411883182,0
0.083333333,0.072941176,0.076923077,0.154320988,0.03030303,0.019379845,0.103571429,0.27027027,0.002617801,0.002941176,0.005509642,0.011940299,0.005405405,0.412134945,0
0.951388889,0.736470588,0.923076923,0.888888889,0.909090909,0.926356589,0.646428571,0.148648649,0.646596859,0.158823529,0.449035813,0.137313433,0.92972973,0.435548842,3
0.736111111,0.543529412,0.591715976,0.888888889,0.090909091,0.058139535,0.264285714,0.72972973,0.002617801,0.005882353,0.008264463,0.002985075,0.308108108,0.464753273,0
0.520833333,0.176470588,0.408284024,0.691358025,0.933333333,0.941860465,0.257142857,0.72972973,0.188481675,0.285294118,0.074380165,0.07761194,0.043243243,0.420443102,2
0.131944444,0.089411765,0.035502959,0.228395062,0,0,0.014285714,0.040540541,0.005235602,0.005882353,0.005509642,0.014925373,0.005405405,0.410120846,0
1,0.778823529,0.964497041,0.962962963,0.860606061,0.875968992,0.610714286,0.135135135,0.314136126,0.373529412,0.209366391,0.086567164,0.945945946,0.439325277,3
0.520833333,0.383529412,0.627218935,0.5,0.054545455,0.031007752,0.114285714,0.391891892,0.010471204,0.055882353,0.027548209,0.008955224,0.108108108,0.578046324,3
0.5625,0.265882353,0.591715976,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.421621622,0.319234643,0
0.479166667,0.367058824,0.591715976,0.5,0.060606061,0.03875969,0.189285714,0.445945946,0.015706806,0.123529412,0.013774105,0.014925373,0.037837838,0.440080564,3
0.909722222,0.367058824,0.852071006,0.888888889,0.684848485,0.069767442,0.632142857,0.094594595,0.002617801,0.008823529,0.068870523,0.005970149,0.745945946,0.317472306,2
0.479166667,0.131764706,0.372781065,0.654320988,0.745454545,0.143410853,0.246428571,0.662162162,0.408376963,0.064705882,0.038567493,0.029850746,0.032432432,0.422708963,1
0.388888889,0.162352941,0.372781065,0.617283951,0,0,0,0,0.007853403,0,0.005509642,0.014925373,0.005405405,0.421198389,0
0.5625,0.249411765,0.556213018,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.410810811,0.315961732,0
0.520833333,0.868235294,0.408284024,0.654320988,0.945454545,0.945736434,0.289285714,0.837837838,0.115183246,0.026470588,0.019283747,0.005970149,0.318918919,0.452416918,2
0.347222222,0.162352941,0.372781065,0.654320988,0,0,0,0,0.005235602,0,0.008264463,0.017910448,0.005405405,0.414652568,0
0.694444444,0.28,0.520710059,0.845679012,0.981818182,0.980620155,0.3,0.837837838,0.141361257,0.379411765,0.112947658,0.071641791,0.189189189,0.454682779,2
0.604166667,0.294117647,0.627218935,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.486486486,0.282729104,0
0.347222222,0.162352941,0.331360947,0.345679012,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0.027027027,0.39652568,0
0.083333333,0.014117647,0.076923077,0.382716049,0.739393939,0.135658915,0.203571429,0.594594595,0.04973822,0.008823529,0.008264463,0,0.054054054,0.369335347,1
0.736111111,0.72,0.704142012,0.771604938,0.987878788,0.965116279,0.953571429,0.932432432,0.164921466,0.305882353,0.603305785,0.149253731,0.540540541,0.680765357,3
0.256944444,0.131764706,0.224852071,0.308641975,0,0,0,0,0.002617801,0,0.002754821,0.008955224,0,0.412134945,0
0.909722222,0.383529412,0.887573964,0.888888889,0.903030303,0.910852713,0.639285714,0.135135135,0.40052356,0.182352941,0.140495868,0.059701493,0.772972973,0.59264854,3
0.305555556,0.148235294,0.295857988,0.345679012,0,0,0,0,0.005235602,0,0.002754821,0.011940299,0.016216216,0.403071501,0
0.951388889,0.764705882,0.964497041,0.925925926,0.860606061,0.875968992,0.610714286,0.135135135,0.112565445,0.082352941,0.132231405,0.026865672,0.945945946,0.460725075,3
0.305555556,0.148235294,0.331360947,0.382716049,0,0,0,0,0.002617801,0,0.005509642,0.008955224,0.027027027,0.40407855,0
0.347222222,0.162352941,0.331360947,0.654320988,0,0,0,0,0.005235602,0,0.002754821,0.011940299,0.005405405,0.40735146,0
0.5625,0.308235294,0.704142012,0.580246914,0.03030303,0.027131783,0.085714286,0.297297297,0.091623037,0.076470588,0.079889807,0.032835821,0.27027027,0.651057402,3
0.173611111,0.103529412,0.076923077,0.345679012,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.406847936,0
0.305555556,0.148235294,0.26035503,0.462962963,0,0,0,0,0,0.002941176,0.008264463,0.002985075,0.021621622,0.409113797,0
0.868055556,0.265882353,0.852071006,0.845679012,0.909090909,0.926356589,0.642857143,0.162162162,0.363874346,0.326470588,0.994490358,0.402985075,0.524324324,0.527693857,3
0.347222222,0.162352941,0.372781065,0.654320988,0,0,0,0,0.005235602,0.005882353,0.005509642,0.017910448,0.010810811,0.426233635,0
0.826388889,0.235294118,0.668639053,0.808641975,0.709090909,0.104651163,0.7,0.310810811,0.115183246,0.070588235,0.179063361,0.053731343,0.308108108,0.437059416,2
0.520833333,0.235294118,0.520710059,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.335135135,0.218026183,0
0.215277778,0.103529412,0.26035503,0.537037037,0.084848485,0.062015504,0.232142857,0.621621622,0.005235602,0.005882353,0.005509642,0,0.016216216,0.411379658,0
0.736111111,0.28,0.668639053,0.691358025,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.610810811,0.215005035,0
0.868055556,0.56,0.887573964,0.888888889,1,0.988372093,0.989285714,0.986486486,0.005235602,0.017647059,0.063360882,0.005970149,0.659459459,0.501007049,3
0.652777778,0.308235294,0.73964497,0.617283951,0.012121212,0.007751938,0.042857143,0.135135135,0.089005236,0.161764706,0.267217631,0.155223881,0.454054054,0.526686808,3
0.256944444,0.131764706,0.26035503,0.308641975,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0,0.397280967,0
0.131944444,0.089411765,0.183431953,0.5,0.078787879,0.054263566,0.210714286,0.554054054,0.002617801,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0
0.694444444,0.338823529,0.704142012,0.617283951,0,0,0,0,0.002617801,0,0.002754821,0.008955224,0.52972973,0.430261833,0
0.520833333,0.338823529,0.627218935,0.5,0.048484848,0.031007752,0.107142857,0.391891892,0.020942408,0.155882353,0.044077135,0.011940299,0.140540541,0.587109768,3
0.430555556,0.207058824,0.479289941,0.462962963,0,0,0,0,0.005235602,0,0.005509642,0.011940299,0.205405405,0.253776435,0
0.5625,0.367058824,0.627218935,0.5,0.048484848,0.034883721,0.114285714,0.391891892,0.020942408,0.023529412,0.024793388,0.017910448,0.12972973,0.585599194,3
0.083333333,0.072941176,0.076923077,0.382716049,0.054545455,0.03875969,0.153571429,0.405405405,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.951388889,0.515294118,0.887573964,0.888888889,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.978378378,0.484642497,0
0.430555556,0.190588235,0.443786982,0.462962963,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.162162162,0.290785498,0
0.777777778,0.367058824,0.816568047,0.888888889,0.103030303,0.081395349,0.335714286,0.77027027,0.005235602,0.002941176,0.005509642,0.005970149,0.540540541,0.007804632,0
0.694444444,0.529411765,0.591715976,0.845679012,0.084848485,0.054263566,0.246428571,0.675675676,0.005235602,0.008823529,0.005509642,0.005970149,0.318918919,0.337109768,0
0.083333333,0.072941176,0.112426036,0.382716049,0.054545455,0.03875969,0.157142857,0.391891892,0.005235602,0.002941176,0.008264463,0,0.016216216,0.413393756,0
0.173611111,0.103529412,0.224852071,0.537037037,0.078787879,0.054263566,0.210714286,0.554054054,0.005235602,0.005882353,0.008264463,0.002985075,0.010810811,0.408610272,0
0.215277778,0.117647059,0.147928994,0.425925926,0,0,0,0,0.002617801,0.002941176,0.008264463,0.014925373,0.010810811,0.412134945,0
0.694444444,0.324705882,0.704142012,0.734567901,0,0,0,0,0.010471204,0.002941176,0.038567493,0.005970149,0.664864865,0.238922457,0
0.131944444,0.089411765,0.147928994,0.462962963,0.060606061,0.042635659,0.171428571,0.445945946,0.005235602,0.002941176,0.008264463,0.014925373,0.010810811,0.412134945,0
0.215277778,0.117647059,0.147928994,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0
0.951388889,0.383529412,0.887573964,0.888888889,0.903030303,0.914728682,0.642857143,0.135135135,0.09947644,0.079411765,0.358126722,0.065671642,0.67027027,0.66591138,3
0.173611111,0.103529412,0.183431953,0.462962963,0.066666667,0.050387597,0.189285714,0.486486486,0.007853403,0.008823529,0.008264463,0.002985075,0.016216216,0.416918429,0
0.604166667,0.294117647,0.704142012,0.580246914,0.03030303,0.023255814,0.075,0.27027027,0.018324607,0.017647059,0.005509642,0.011940299,0.286486486,0.58836858,3
0.083333333,0.072941176,0.112426036,0.308641975,0.048484848,0.034883721,0.15,0.391891892,0.005235602,0.008823529,0.013774105,0,0.010810811,0.398036254,0
0.430555556,0.207058824,0.26035503,0.537037037,0.939393939,0.906976744,0.260714286,0.756756757,0.023560209,0.064705882,0.049586777,0.005970149,0.216216216,0.665156093,2
0.777777778,0.56,0.591715976,0.888888889,0.975757576,0.965116279,0.278571429,0.783783784,0.261780105,0.464705882,0.107438017,0.098507463,0.286486486,0.491188318,2
0.083333333,0.089411765,0.035502959,0.154320988,0.006060606,0.003875969,0.035714286,0.081081081,0.005235602,0.002941176,0.005509642,0.011940299,0.005405405,0.412134945,0
0.736111111,0.249411765,0.627218935,0.845679012,0.715151515,0.11627907,0.192857143,0.472972973,0.002617801,0.002941176,0.005509642,0.002985075,0.27027027,0.521399799,1
0.826388889,0.235294118,0.704142012,0.845679012,0.703030303,0.100775194,0.664285714,0.256756757,0.044502618,0.011764706,0.019283747,0.008955224,0.356756757,0.551863041,2
0.256944444,0.148235294,0.295857988,0.308641975,0,0,0,0,0.007853403,0.014705882,0.016528926,0.011940299,0.016216216,0.412134945,0
0.520833333,0.383529412,0.627218935,0.5,0.048484848,0.031007752,0.117857143,0.391891892,0.036649215,0.344117647,0.013774105,0.014925373,0.091891892,0.576283988,3
0.826388889,0.265882353,0.627218935,0.845679012,0.721212121,0.093023256,0.696428571,0.216216216,0.188481675,0.135294118,0.550964187,0.167164179,0.248648649,0.52366566,2
0.826388889,0.265882353,0.73964497,0.845679012,0.709090909,0.085271318,0.660714286,0.121621622,0.162303665,0.061764706,0.195592287,0.03880597,0.4,0.357250755,2
0.131944444,0.089411765,0.147928994,0.425925926,0.060606061,0.042635659,0.178571429,0.459459459,0.007853403,0.002941176,0.005509642,0.002985075,0.010810811,0.412890232,0
0.173611111,0.117647059,0.147928994,0.382716049,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.173611111,0.103529412,0.26035503,0.537037037,0.084848485,0.065891473,0.232142857,0.621621622,0.005235602,0.002941176,0.005509642,0.005970149,0.016216216,0.410372608,0
0.694444444,0.529411765,0.591715976,0.845679012,0.084848485,0.054263566,0.246428571,0.675675676,0.002617801,0.008823529,0.005509642,0.005970149,0.297297297,0.421450151,0
0.736111111,0.352941176,0.73964497,0.654320988,0.854545455,0.875968992,0.017857143,0,0.481675393,0.076470588,0.046831956,0.032835821,0.545945946,0.447381672,2
0.479166667,0.207058824,0.479289941,0.5,0,0,0,0,0.005235602,0,0.005509642,0.008955224,0.291891892,0.352970796,0
0.131944444,0.089411765,0.035502959,0.154320988,0.006060606,0.003875969,0.032142857,0.067567568,0.002617801,0.002941176,0.005509642,0.014925373,0.005405405,0.412134945,0
0.868055556,0.294117647,0.816568047,0.808641975,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.713513514,0.458207452,0
0.173611111,0.103529412,0.224852071,0.537037037,0.078787879,0.054263566,0.210714286,0.567567568,0.005235602,0.002941176,0.005509642,0,0.016216216,0.411127895,0
0.652777778,0.308235294,0.627218935,0.580246914,0,0,0,0,0.002617801,0,0.005509642,0.008955224,0.491891892,0.298338369,0
0.777777778,0.383529412,0.73964497,0.808641975,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.783783784,0.127391742,0
0.388888889,0.207058824,0.26035503,0.537037037,0.939393939,0.910852713,0.253571429,0.743243243,0.115183246,0.132352941,0.027548209,0.017910448,0.194594595,0.647532729,2
0.694444444,0.470588235,0.591715976,0.845679012,0.721212121,0.093023256,0.15,0.418918919,0.112565445,0.026470588,0.011019284,0.011940299,0.113513514,0.494964753,1
0.131944444,0.089411765,0.183431953,0.5,0.060606061,0.042635659,0.182142857,0.472972973,0.007853403,0.002941176,0.011019284,0.002985075,0.010810811,0.410372608,0
0.520833333,0.235294118,0.520710059,0.5,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.32972973,0.28021148,0
0.131944444,0.089411765,0.147928994,0.5,0.060606061,0.046511628,0.175,0.472972973,0.005235602,0,0.005509642,0.011940299,0.010810811,0.412134945,0
0.347222222,0.162352941,0.331360947,0.382716049,0,0,0,0,0.005235602,0.002941176,0.002754821,0.008955224,0.032432432,0.406847936,0
0.826388889,0.56,0.923076923,0.888888889,1,0.988372093,0.982142857,0.972972973,0.007853403,0.017647059,0.03030303,0.011940299,0.648648649,0.49572004,3
0.305555556,0.162352941,0.26035503,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.027027027,0.413141994,0
0.604166667,0.484705882,0.591715976,0.845679012,0.721212121,0.100775194,0.175,0.472972973,0.117801047,0.023529412,0.013774105,0.017910448,0.075675676,0.286002014,1
0.347222222,0.162352941,0.408284024,0.617283951,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.418177241,0
0.909722222,0.352941176,0.852071006,0.845679012,0.690909091,0.073643411,0.642857143,0.094594595,0.329842932,0.05,0.173553719,0.080597015,0.751351351,0.440835851,2
0.868055556,0.383529412,0.775147929,0.845679012,0,0,0,0,0.002617801,0,0.008264463,0,0.827027027,0.102215509,0
0.777777778,0.28,0.704142012,0.734567901,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.654054054,0.25327291,0
0.173611111,0.103529412,0.076923077,0.308641975,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.40835851,0
0.604166667,0.324705882,0.775147929,0.580246914,0.024242424,0.019379845,0.117857143,0.202702703,0.078534031,0.085294118,0.03030303,0.014925373,0.367567568,0.659365559,3
0.305555556,0.162352941,0.26035503,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.005970149,0.021621622,0.412134945,0
0.604166667,0.28,0.627218935,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.454054054,0.263091641,0
0.520833333,0.705882353,0.372781065,0.654320988,0.939393939,0.926356589,0.282142857,0.797297297,0.172774869,0.182352941,0.055096419,0.047761194,0.313513514,0.545065458,2
0.347222222,0.162352941,0.408284024,0.654320988,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.411883182,0
0.388888889,0.162352941,0.331360947,0.382716049,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.037837838,0.403826787,0
0.777777778,0.484705882,0.591715976,0.845679012,0.715151515,0.081395349,0.096428571,0.27027027,0.02617801,0.005882353,0.008264463,0.005970149,0.178378378,0.518378651,1
0.868055556,0.56,0.923076923,0.888888889,1,0.996124031,0.992857143,0.986486486,0.010471204,0.008823529,0.024793388,0.005970149,0.632432432,0.490433031,3
0.215277778,0.044705882,0.147928994,0.462962963,0.745454545,0.135658915,0.214285714,0.608108108,0.227748691,0.029411765,0.022038567,0.008955224,0.091891892,0.474068479,1
0.131944444,0.089411765,0.076923077,0.308641975,0.036363636,0.023255814,0.117857143,0.297297297,0.02617801,0.023529412,0.016528926,0.011940299,0.005405405,0.412134945,0
0.305555556,0.148235294,0.295857988,0.308641975,0,0,0,0,0.005235602,0.002941176,0.002754821,0.008955224,0.016216216,0.409365559,0
0.868055556,0.294117647,0.73964497,0.888888889,0.915151515,0.941860465,0.667857143,0.162162162,0.081151832,0.05,0.132231405,0.059701493,0.459459459,0.580563948,3
0.347222222,0.162352941,0.224852071,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.021621622,0.404330312,0
0.652777778,0.265882353,0.479289941,0.808641975,0.96969697,0.965116279,0.282142857,0.797297297,0.086387435,0.035294118,0.052341598,0.002985075,0.145945946,0.604984894,2
0.777777778,0.543529412,0.591715976,0.845679012,0.96969697,0.96124031,0.260714286,0.72972973,0.002617801,0.023529412,0.008264463,0.002985075,0.291891892,0.522910373,2
0.256944444,0.058823529,0.183431953,0.5,0.751515152,0.139534884,0.225,0.648648649,0.028795812,0.017647059,0.027548209,0.002985075,0.102702703,0.467522659,1
0.694444444,0.265882353,0.668639053,0.845679012,0.727272727,0.131782946,0.25,0.594594595,0.002617801,0.002941176,0.151515152,0.005970149,0.254054054,0.318731118,1
0.083333333,0.089411765,0.147928994,0.462962963,0.060606061,0.042635659,0.171428571,0.445945946,0.005235602,0.002941176,0.005509642,0.017910448,0.010810811,0.412134945,0
0.131944444,0.089411765,0.035502959,0.191358025,0,0,0.010714286,0.027027027,0.005235602,0.002941176,0.005509642,0.011940299,0.005405405,0.411883182,0
0.347222222,0.162352941,0.331360947,0.382716049,0,0,0,0,0.002617801,0,0.002754821,0.008955224,0.032432432,0.393756294,0
0.520833333,0.249411765,0.556213018,0.5,0,0,0,0,0.002617801,0,0.002754821,0.008955224,0.383783784,0.290030211,0
0.347222222,0.162352941,0.372781065,0.654320988,0,0,0,0,0.005235602,0.002941176,0.008264463,0.014925373,0.010810811,0.410372608,0
0.173611111,0.117647059,0.112426036,0.308641975,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.215277778,0.131764706,0.224852071,0.271604938,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0,0.412134945,0
0.347222222,0.162352941,0.372781065,0.654320988,0,0,0,0,0.002617801,0.002941176,0.008264463,0.014925373,0.005405405,0.398791541,0
0.083333333,0.089411765,0.147928994,0.462962963,0.060606061,0.042635659,0.171428571,0.432432432,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.951388889,0.736470588,0.923076923,0.925925926,0.909090909,0.926356589,0.642857143,0.148648649,0.267015707,0.232352941,0.79338843,0.107462687,0.92972973,0.435045317,3
0.305555556,0.148235294,0.331360947,0.345679012,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.021621622,0.392749245,0
0.5625,0.484705882,0.591715976,0.771604938,0.054545455,0.034883721,0.175,0.486486486,0.005235602,0.005882353,0.002754821,0.002985075,0.091891892,0.322255791,0
0.694444444,0.778823529,0.591715976,0.734567901,0.987878788,0.965116279,0.817857143,0.945945946,0.123036649,0.079411765,0.05785124,1,0.508108108,0.786505539,3
1,0.750588235,0.923076923,0.925925926,0.909090909,0.926356589,0.646428571,0.135135135,0.180628272,0.05,0.019283747,0.03880597,0.940540541,0.452668681,3
0.909722222,0.383529412,0.887573964,0.845679012,0.896969697,0.906976744,0.635714286,0.135135135,0.010471204,0.002941176,0.008264463,0.002985075,0.708108108,0.631168177,3
0.777777778,0.235294118,0.627218935,0.845679012,0.715151515,0.104651163,0.164285714,0.364864865,0.002617801,0.002941176,0.008264463,0.002985075,0.297297297,0.470040282,1
0.652777778,0.294117647,0.73964497,0.845679012,0.084848485,0.073643411,0.307142857,0.716216216,0.005235602,0.005882353,0.005509642,0.005970149,0.389189189,0.247482377,0
0.131944444,0.072941176,0.076923077,0.308641975,0.048484848,0.034883721,0.15,0.391891892,0.007853403,0.002941176,0.005509642,0,0.010810811,0.402316213,0
0.909722222,0.338823529,0.887573964,0.888888889,0.690909091,0.073643411,0.642857143,0.094594595,0.005235602,0.002941176,0.016528926,0.005970149,0.751351351,0.382930514,2
